,단지명,전용면적(㎡),계약년월,거래금액(만원),층,건축년도,도로명
442,모아미래도1차,59.9717,202202,"        23,500",9,2006,여술로 74
1014,모아미래도2차,59.9717,202002,"        14,000",6,2005,여술로44번길 17
1061,모아미래도2차,59.9717,202102,"        13,800",7,2005,여술로44번길 17
1062,모아미래도2차,59.9717,202102,"        13,200",4,2005,여술로44번길 17
1063,모아미래도2차,59.9717,202102,"        13,900",10,2005,여술로44번길 17
1064,모아미래도2차,59.9717,202102,"        14,000",12,2005,여술로44번길 17
1065,모아미래도2차,59.9717,202102,"        13,000",3,2005,여술로44번길 17
1066,모아미래도2차,59.9717,202102,"        13,400",3,2005,여술로44번길 17
1067,모아미래도2차,59.9717,202102,"        13,700",4,2005,여술로44번길 17
1068,모아미래도2차,59.9717,202102,"        14,000",5,2005,여술로44번길 17
1069,모아미래도2차,59.9717,202102,"        13,600",3,2005,여술로44번길 17
1070,모아미래도2차,59.9717,202102,"        13,900",4,2005,여술로44번길 17
1071,모아미래도2차,59.9717,202102,"        13,000",2,2005,여술로44번길 17
1072,모아미래도2차,59.9717,202102,"        14,300",9,2005,여술로44번길 17
1073,모아미래도2차,84.9316,202102,"        15,800",3,2005,여술로44번길 17
1074,모아미래도2차,59.9717,202102,"        13,400",2,2005,여술로44번길 17
1075,모아미래도2차,59.9717,202102,"        14,400",9,2005,여술로44번길 17
1076,모아미래도2차,59.9717,202102,"        13,500",2,2005,여술로44번길 17
1077,모아미래도2차,59.9717,202102,"        14,400",10,2005,여술로44번길 17
1078,모아미래도2차,59.9717,202102,"        14,700",8,2005,여술로44번길 17
1079,모아미래도2차,84.9316,202102,"        15,700",5,2005,여술로44번길 17
443,모아미래도2차,84.9316,202202,"        24,500",3,2005,여술로44번길 17
444,모아미래도2차,84.9316,202203,"        22,300",1,2005,여술로44번길 17
445,모아미래도2차,59.9717,202203,"        21,000",7,2005,여술로44번길 17
459,문영프라임,57.97,202102,"        14,000",3,2015,탄현로351번길 11
240,문화,49.86,202002,"         8,500",2,1994,중앙로 301
241,문화,49.86,202002,"        10,000",11,1994,중앙로 301
242,문화,49.86,202002,"         9,500",2,1994,중앙로 301
243,문화,49.86,202002,"         9,000",5,1994,중앙로 301
244,문화,49.86,202002,"         9,050",12,1994,중앙로 301
245,문화,49.86,202002,"         9,200",6,1994,중앙로 301
191,문화,49.86,202102,"         9,900",6,1994,중앙로 301
192,문화,49.86,202102,"        10,300",11,1994,중앙로 301
193,문화,49.86,202102,"         8,900",1,1994,중앙로 301
194,문화,49.86,202102,"         9,000",1,1994,중앙로 301
195,문화,49.86,202102,"        10,000",2,1994,중앙로 301
91,문화,49.86,202202,"        16,300",3,1994,중앙로 301
92,문화,49.86,202202,"        16,000",7,1994,중앙로 301
93,문화,49.86,202202,"        16,000",9,1994,중앙로 301
94,문화,49.86,202202,"        15,500",7,1994,중앙로 301
225,미래타운아파트,69.7,202202,"        13,200",5,2015,탄현로 333-35
912,미주(지산1091),84.95,202002,"        16,000",8,1992,지산2로 45
913,미주(지산1091),84.95,202002,"        16,500",1,1992,지산2로 45
821,미주(지산1091),84.95,202102,"        16,800",9,1992,지산2로 45
822,미주(지산1091),84.95,202102,"        15,000",9,1992,지산2로 45
823,미주(지산1091),84.95,202102,"        18,000",8,1992,지산2로 45
339,미주(지산1091),84.95,202202,"        24,000",8,1992,지산2로 45
914,미주2(지산1134),59.85,202002,"        11,800",4,1994,송탄공원로 145
915,미주2(지산1134),59.85,202002,"         9,900",1,1994,송탄공원로 145
824,미주2(지산1134),59.85,202102,"        12,500",1,1994,송탄공원로 145
825,미주2(지산1134),59.85,202102,"        13,000",4,1994,송탄공원로 145
826,미주2(지산1134),59.85,202102,"        12,800",3,1994,송탄공원로 145
340,미주2(지산1134),59.85,202202,"        19,000",4,1994,송탄공원로 145
723,미주3(이충),71.53,202002,"        15,650",6,1996,이충로 60
724,미주3(이충),71.53,202002,"        16,950",13,1996,이충로 60
725,미주3(이충),71.53,202002,"        15,000",13,1996,이충로 60
726,미주3(이충),84.97,202002,"        17,000",6,1996,이충로 60
669,미주3(이충),84.97,202102,"        17,500",4,1996,이충로 60
670,미주3(이충),71.53,202102,"        17,500",6,1996,이충로 60
671,미주3(이충),84.97,202102,"        17,000",4,1996,이충로 60
672,미주3(이충),71.53,202103,"        17,400",5,1996,이충로 60
265,미주3(이충),71.53,202202,"        26,500",5,1996,이충로 60
266,미주3(이충),84.97,202202,"        25,000",3,1996,이충로 60
916,미켈란빌,49.9,202002,"        19,800",11,2016,송탄로361번길 32
1033,반도보라빌,84.96,202002,"        12,500",3,2005,포승남로 520
385,범양,40.62,202002,"         4,700",1,1987,경기대로652번길 16-35
374,범양,34.5,202102,"         5,000",1,1987,경기대로652번길 16-35
1039,베스트빌,25.2,202102,"         8,500",10,2015,평택로28번길 12
246,벽산,84.895,202002,"        15,000",14,1994,중앙로 335
247,벽산,84.895,202002,"        16,000",13,1994,중앙로 335
248,벽산,84.895,202002,"        15,000",3,1994,중앙로 335
249,벽산,84.895,202003,"        15,200",6,1994,중앙로 335
196,벽산,84.895,202102,"        18,500",6,1994,중앙로 335
197,벽산,59.965,202102,"        15,300",10,1994,중앙로 335
95,벽산,59.965,202202,"        19,000",14,1994,중앙로 335
96,벽산,59.965,202202,"        19,000",1,1994,중앙로 335
386,부영1,59.94,202002,"        10,900",10,1996,세교공원로 66
387,부영1,59.94,202002,"        10,300",8,1996,세교공원로 66
388,부영1,59.94,202002,"        11,400",12,1996,세교공원로 66
389,부영1,49.98,202002,"         8,500",2,1996,세교공원로 66
390,부영1,59.94,202002,"        10,500",11,1996,세교공원로 66
391,부영1,59.94,202002,"        10,400",15,1996,세교공원로 66
392,부영1,59.94,202002,"        11,800",14,1996,세교공원로 66
393,부영1,59.94,202002,"        11,900",13,1996,세교공원로 66
394,부영1,59.94,202002,"        11,900",13,1996,세교공원로 66
395,부영1,59.94,202002,"         9,700",2,1996,세교공원로 66
375,부영1,49.98,202102,"        12,500",5,1996,세교공원로 66
376,부영1,59.94,202102,"        14,500",10,1996,세교공원로 66
377,부영1,49.98,202102,"        12,800",11,1996,세교공원로 66
378,부영1,49.98,202102,"        10,800",1,1996,세교공원로 66
379,부영1,49.98,202102,"        10,300",5,1996,세교공원로 66
380,부영1,59.94,202102,"        13,700",9,1996,세교공원로 66
381,부영1,59.94,202102,"        11,450",1,1996,세교공원로 66
382,부영1,59.94,202102,"        11,000",1,1996,세교공원로 66
383,부영1,59.94,202102,"        12,000",6,1996,세교공원로 66
384,부영1,59.94,202102,"        10,500",1,1996,세교공원로 66
385,부영1,59.94,202102,"        14,000",12,1996,세교공원로 66
386,부영1,59.94,202102,"        13,800",7,1996,세교공원로 66
387,부영1,49.98,202102,"        11,900",10,1996,세교공원로 66
388,부영1,59.94,202102,"        12,500",15,1996,세교공원로 66
389,부영1,59.94,202102,"        10,000",1,1996,세교공원로 66
390,부영1,59.94,202103,"        13,900",11,1996,세교공원로 66
182,부영1,59.94,202202,"        22,500",2,1996,세교공원로 66
183,부영1,49.98,202202,"        19,000",9,1996,세교공원로 66
184,부영1,59.94,202202,"        22,500",5,1996,세교공원로 66
185,부영1,59.94,202202,"        21,850",15,1996,세교공원로 66
186,부영1,59.94,202202,"        22,500",14,1996,세교공원로 66
187,부영1,59.94,202202,"        22,000",11,1996,세교공원로 66
188,부영1,59.94,202202,"        22,500",6,1996,세교공원로 66
