행정구역별,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01
강북구,78.97663243,77.85064113,77.33043167,77.13489674,76.8647361,76.66299325,76.77117678,76.61005142,76.25615268,76.01940256,75.84141072,76.12763755,76.1953991,76.23471227,76.30288132,76.36189079,76.48974995,76.56061942,76.51858959,76.45435561,76.41881538,76.45722334,76.63168969,76.90221167,77.01280466,77.0854121,77.09977446,77.29858618,77.58519971,77.94210235,78.19064485,78.5527748,78.80502872,79.12195017,80.03596001,80.76094369,81.33420322,81.63454405,81.65208091,81.65208091,81.66040705,81.68062642,81.74413106,81.84557752,82.00032502,82.32248994,82.49836037,82.69749035,82.99378118,83.06974581,83.06974581,83.0576848,83.05798364,83.05215523,83.21822882,83.5138108,83.755646,84.02954358,84.12729744,84.29006425,84.44469991,84.78231872,85.24388026,85.50477508,85.89197185,86.11698799,86.5980395,87.18080651,87.94056472,88.94206027,90.52323849,91.30265942,91.60290886,91.74424095,91.58923349,91.56161668,91.47190254,91.45288157,91.44019707,91.43637155,91.5090626,91.64978788,91.89292304,92.24509771,92.5105718,92.76599709,93.18590807,93.51335071,93.90604102,94.20770957,94.20433368,94.36400181,95.8892437,96.56802773,96.87950543,97.02155254,97.13709678,97.48128136,97.78797101,98.51309211,98.75815274,98.99246125,99.23702729,100,100.6769966,101.3634261,101.8376068,102.1827376,102.2942421,102.3048197,102.2302435,102.1238197,101.8972701
도봉구,80.34518938,79.5681055,78.82207382,77.67891603,77.39518504,77.42340885,77.38365846,77.14466157,76.6679298,76.3100075,76.33124086,76.77815802,76.83624456,77.18060062,77.55964053,77.70493521,78.04680084,78.13711055,77.98695684,77.90286966,78.03197147,78.07024705,78.17295456,78.39982236,78.47083576,78.65870109,78.81399342,78.93860487,79.13265309,79.34564207,79.64125931,80.03296285,80.48959423,80.95206481,81.62797967,82.03180445,82.76364398,83.05545399,83.09782495,83.17533929,83.20827614,83.30006783,83.3739034,83.50690201,83.6542282,83.81480875,83.98265584,84.22980337,84.71216304,84.8555553,84.86694233,84.81702563,84.82660429,84.98184735,85.36450018,85.95878977,86.38316566,86.7365654,86.81716875,86.92485517,87.11046777,87.23499804,87.52193004,87.80059418,88.03866193,88.18415351,88.33183869,88.57525178,88.81589119,89.26269615,90.82463169,91.63004521,91.78746247,91.70345376,91.59819757,91.35065025,90.92685159,90.70963848,90.54912309,90.44769353,90.49570201,90.62604873,90.7974138,91.13117028,91.49993067,91.96530361,92.19499676,92.49053578,92.85424675,93.10506805,93.08914024,93.21074833,94.50743805,95.17621662,95.3989513,95.58148052,95.68839633,95.87423358,96.23599467,97.11045867,97.78169819,98.33357528,98.85885575,100,101.1418495,102.4206785,103.2731797,103.8202793,104.1703303,104.2838067,104.2695119,104.1874581,104.0295707
노원구,74.24735697,73.88239931,73.51372497,73.2899841,73.19060612,73.27975039,73.3336088,73.40181161,73.16331652,72.53374836,72.30529206,72.75021526,72.73269135,72.78611439,73.13383915,73.57730508,74.02819626,74.27029155,74.2544145,74.23199792,74.1344859,74.15697448,74.39911323,74.85116705,75.02906338,75.08303315,75.13834798,75.41014171,75.97315958,76.85238909,77.39552203,77.98305533,78.42716309,78.96698604,79.59235735,80.17163295,80.64851334,80.90525872,80.93216564,80.96505425,80.99563441,81.03597287,81.06660382,81.17291712,81.35414608,81.60759529,81.87333074,82.42373363,83.09656743,83.25971213,83.25430089,83.26568299,83.31319142,83.4456805,83.84619216,84.69821261,85.69669652,86.18817803,85.99289889,86.04867196,86.13877673,86.26771796,86.46273461,86.74744105,87.00703417,87.00388935,86.97427879,87.04782843,87.16181642,87.62603684,88.99795625,89.67849743,89.89966561,89.78528565,89.38070845,89.14019109,88.87566662,88.53444425,88.4708663,88.43613503,88.49253959,88.57767069,88.74970129,89.19579002,89.58684881,90.03141214,90.41260731,90.74855259,91.13582009,91.4344132,91.42337964,91.58554394,92.89809804,93.58108889,93.87816754,94.06782792,94.25772901,94.66598755,95.10412353,96.00638591,96.72443216,97.48948422,98.32165216,100,101.4909734,103.0025712,104.170884,105.1025513,105.6851504,105.9395357,105.818749,105.6911292,105.5826896
은평구,79.4343501,79.25861908,79.13344735,78.86772468,78.63871677,78.08370529,77.89227346,77.5604849,77.34870141,77.25232257,77.19593557,77.42361807,77.78847497,77.85093349,77.86779002,77.91829319,78.14370279,78.17483253,78.27741409,78.39572877,78.30593975,78.42113715,78.6870522,78.80262857,78.94743294,79.06184159,79.47517813,79.59236234,79.86032358,80.17996876,80.30856825,80.5614221,80.84528469,81.24938558,81.60348984,81.9725593,82.38640041,82.58596924,82.64850807,82.70306191,82.71208022,82.77259759,82.98029974,83.17698094,83.45255984,83.6623077,83.95034879,84.35986476,84.78046297,84.98078944,85.1171208,85.33297277,85.54742267,85.84629867,86.15597524,86.71617732,87.06106101,87.39885383,87.51330749,87.62167405,87.83423885,87.98669225,88.25838761,88.65273205,88.96879389,89.156798,89.4977346,89.94905,90.42080268,91.57843043,93.0790131,93.71729412,93.77165955,93.81379095,93.59911156,93.5189308,93.16150798,93.01330122,92.93957189,92.86258487,92.93349419,93.00582173,93.1736441,93.52627935,93.93795291,94.49910395,94.76784062,94.92037764,95.08404491,95.07084607,95.05592068,95.09820076,95.99272257,96.56078127,97.00087847,97.15290108,97.26246136,97.48640578,97.7559827,98.33955632,98.67219098,99.01150594,99.37245979,100,100.6725613,101.6106534,102.4198909,103.387693,104.1846051,104.275436,104.1566292,103.928706,103.8120366
서대문구,77.92431133,77.86155558,77.80646474,77.70964747,77.49390164,77.75312602,77.85015683,77.75865665,77.60208568,77.15528619,77.09426614,77.53341053,77.74663707,78.01002375,78.46909164,78.65353958,78.83139222,79.16285239,79.11042773,79.09424699,79.13459733,79.17306998,79.41571845,79.48164103,79.5215469,79.56171092,79.59770394,79.72332165,80.01002538,80.3299525,80.49183784,80.83113352,81.10987608,81.31611455,81.6832961,82.20105678,82.5277976,82.78509202,82.92735134,82.99972151,83.03501133,83.12017306,83.31233196,83.58369058,83.81879423,84.25574537,84.56551124,84.97331181,85.36995597,85.58179357,85.72425444,85.80178725,85.99827052,86.23979852,86.50070999,86.92849904,87.28237652,87.53770764,87.66622435,87.82149857,88.02474244,88.3087027,88.58071039,89.35678731,90.03930816,90.66907024,91.27008258,92.00692922,92.49164081,93.10895004,94.11292184,94.71159472,94.81130653,94.80268551,94.64827797,94.50246858,94.36076157,94.21532106,94.03557235,93.94575418,93.96120163,94.11569297,94.21897928,94.60171622,95.14702184,95.62392778,95.87501903,96.02740903,96.16309545,96.14544351,96.07704776,96.0889584,96.89670602,97.4795578,97.84638066,97.98887835,98.0824192,98.27003126,98.53071918,98.87119635,99.0853622,99.24975221,99.44651187,100,100.531456,101.0693797,101.6372954,102.5628135,103.2239727,103.3704397,103.3667758,103.1506179,102.9836017
마포구,72.31925956,72.20359778,72.0776899,72.06484051,71.78634269,71.62874157,71.70151431,71.87909703,71.848379,71.44619069,71.36180982,71.56868412,71.71236698,71.77154085,72.06831669,72.3072889,72.55711605,72.72862346,72.78687642,72.83485374,72.8265167,72.91206187,73.14726074,73.69471156,74.03912141,74.12076965,74.19399197,74.22006644,74.36646584,74.59113471,74.75261543,75.04594352,75.2707438,75.49428735,75.90336599,76.38662833,76.71973699,76.87651552,76.96901512,77.06787519,77.13218041,77.19303852,77.32150103,77.56987562,77.93605567,78.25987059,78.45178779,78.73995042,79.08676912,79.29076957,79.46174246,79.55755451,79.76372855,80.0497923,80.40355784,80.99887094,81.42875552,81.84863459,81.97478414,82.13657286,82.36948513,82.6573289,83.62468596,85.11212178,86.43270691,87.1400716,87.65517188,88.1475786,88.70184298,89.91247457,91.30302751,91.85098552,91.9000471,91.77820648,91.36550561,90.89036365,90.72589528,90.59518203,90.49741006,90.49789074,90.57998741,90.81547071,91.09893053,91.8687481,92.49175869,93.16033242,93.55486345,93.79029677,93.99458773,93.93552032,93.67411073,93.67778358,94.90052158,95.47060031,95.7632815,95.89692156,96.00467199,96.35910203,96.742459,97.6936235,98.21700384,98.53118941,98.98135275,100,100.7126477,101.5716414,102.4176014,103.6440958,104.561819,104.7566288,104.7070022,104.5961252,104.4832509
양천구,73.28778301,72.70995679,72.06270429,71.82189793,71.72565201,72.15470041,72.19278792,71.88611552,71.28446644,70.82980351,70.88249029,71.16300165,71.15560295,70.84555059,70.98432034,71.09620148,71.17854633,70.92721081,70.94590565,70.78422963,70.67106327,70.68923645,71.31597243,72.1463911,72.26374022,72.3199396,72.3605086,72.59855765,72.94379894,73.55755279,74.16679006,74.81401227,75.01968081,75.3268964,75.86237041,76.25719311,76.50504612,76.89965582,76.95656802,76.98005414,76.94029288,76.85870318,76.91830938,77.28599522,77.62827331,78.08164576,78.55600841,79.28500967,79.91809896,79.99858398,80.02087609,79.96550135,79.9596547,80.0255539,80.27062525,81.32493725,81.57276568,82.17675955,82.05632895,82.14112806,82.7055232,84.38644845,86.49499784,87.87265079,88.22316865,88.08733843,88.05341311,88.01641819,88.4585078,89.5783112,91.48493503,91.83635643,91.86710522,91.74970245,91.2800656,90.90421011,90.36250677,89.76890362,89.53984128,89.41304206,89.63068371,89.72419633,89.79485513,90.4820358,91.32846088,93.29792011,94.06545695,94.15889436,94.26180006,94.28728783,94.17286688,94.35860083,95.35931328,95.93636261,96.2605765,96.34220093,96.44792478,96.72804085,97.09259305,97.53770354,98.11910231,98.62022976,99.20549354,100,100.5208001,101.1530769,101.7082167,102.0769573,102.4049931,102.6046495,102.6274916,102.5778978,102.5560412
강서구,72.70371376,72.23709099,71.62722612,71.13339844,70.92322724,71.25686372,71.42117402,71.29200917,70.98787761,70.74445298,70.88450361,71.36240889,71.65760167,71.52183754,71.8156515,72.1368003,72.30449742,71.91656981,71.72207959,71.63304212,71.55258964,71.41709362,71.69594516,71.93907638,71.96311928,72.0193111,72.10103985,72.30834021,72.62548173,73.39848263,73.84099843,74.4411219,74.82161458,75.30255022,75.77132049,76.40574078,77.17254374,77.79189603,78.07886754,78.18745645,78.24124127,78.32012126,78.510081,78.75305156,79.11068751,79.47461391,79.84320509,80.45741519,81.12561708,81.51156137,81.70404016,81.82849423,82.10959811,82.50988702,82.95830681,83.74857586,84.22773106,84.94740205,84.91061991,85.03345989,85.51139112,85.83165246,86.178896,87.36644889,88.32705337,89.53872822,89.97478164,90.24639929,90.59964535,91.31961396,93.3326496,93.95824392,93.97469349,93.89002593,93.60986223,93.46438839,93.24693684,92.91941164,92.685808,92.52824309,92.5052246,92.57072407,92.70851631,93.03814603,93.61062912,94.37792585,94.70924035,94.81293178,94.94178102,95.06173273,95.00299459,95.05287269,96.13782879,96.73347845,97.1439949,97.28238816,97.43908409,97.67232206,98.01586596,98.45195916,98.83190582,99.10842809,99.39460242,100,100.7820485,101.8269624,103.0448555,103.9594191,104.6926532,105.0053218,105.0962056,105.0361128,104.9143942
구로구,75.62971408,75.29347048,74.65264696,74.42854042,74.32493224,74.47057022,74.56869813,74.54440588,74.33324228,74.16412604,74.23041052,74.51002446,74.74769118,74.47680763,74.58944405,74.81431432,74.90134256,74.84976249,74.49853986,74.27897514,74.14920253,74.0861577,74.33396919,74.78131559,75.01875819,75.05684872,75.20261135,75.35724068,75.57267939,76.24075232,76.91953036,77.63509112,78.24584786,78.5344767,79.34109754,79.87478364,80.4325864,80.90708827,80.9992258,80.87895093,80.80938092,80.89937581,81.04035723,81.28343988,81.5553413,81.90074418,82.18755662,82.5745803,82.99657492,83.234859,83.35091398,83.47308503,83.69510159,84.05747065,84.43084268,84.88560557,85.27123422,85.70071268,85.81476635,86.03244757,86.38038909,86.67448436,87.1496203,87.83882682,88.20054163,88.83959123,89.34344873,89.92121407,90.46980986,90.85640617,91.78746061,92.22713833,92.32682749,92.25375276,92.02094996,91.97008416,91.92709761,91.75276317,91.68959937,91.69835132,91.71555884,91.78740201,91.91329181,92.25945025,92.74637005,93.31265675,93.70393332,94.01476081,94.32691396,94.60610789,94.82422247,95.15092696,96.37727501,96.93935268,97.33495706,97.47474665,97.60162788,97.80814295,98.08779583,98.51808457,98.87828687,99.16256688,99.44439072,100,100.615141,101.3417429,102.2660774,103.0871756,103.7485333,104.1333062,104.1998897,104.1558979,104.0904295
금천구,78.76069468,78.70294406,78.44945069,78.16997077,78.0164671,78.07614686,78.13722015,77.67623169,77.11996097,76.71097302,76.92724402,77.64740619,77.91117723,77.84388075,78.352477,78.83525512,79.06619401,78.97100431,78.90478908,78.79967465,78.73279773,78.82150942,78.99312417,79.10995957,79.1677587,79.18203995,79.1670764,79.33365309,79.58389248,80.01046529,80.46604169,81.01349683,81.44488694,81.79228186,82.46632774,82.8639307,83.40280949,83.8422741,83.93270239,84.02708187,84.09351546,84.23495759,84.39603616,84.60275688,84.77646886,85.04523915,85.29825852,85.68764477,86.11689998,86.2846789,86.38079331,86.53844265,86.77455902,87.22744267,87.6688283,88.28565833,88.58397834,89.29806911,89.27728225,89.39107437,89.49005122,89.54618224,89.69448902,89.74736934,89.88508143,90.04050925,90.21411164,90.42269948,90.70598044,91.23259907,92.38285809,92.97644807,93.13421057,93.16369413,93.07058143,92.98281396,92.84154947,92.76601675,92.72195667,92.71870115,92.81489698,92.87980948,93.00151198,93.43366657,93.98098152,94.56450809,94.91348783,95.00010272,95.14905818,95.33888723,95.42525048,95.67350647,96.62355958,97.21402826,97.51457833,97.63585782,97.74747991,97.94630939,98.16853023,98.66809277,98.95695372,99.2296005,99.47727408,100,100.6280535,101.1486728,101.9888572,102.7521779,103.1565845,103.2237546,103.2168899,103.1755244,103.1095941
영등포구,73.79475702,73.47009198,72.68433543,72.3825798,72.36529118,72.755009,72.87201478,72.47643581,71.76680959,71.46058146,71.64663513,71.74071016,71.76002587,71.37440063,71.51871175,71.7818564,72.30223432,72.42608091,72.50456767,72.4036903,72.36817196,72.54534229,72.71384307,72.81794987,73.07936934,73.11970709,73.20261703,73.33703008,73.46256254,73.90942052,74.4464149,75.01338312,75.4586885,75.75708627,76.15280255,76.70053955,77.31394264,77.78771517,77.9382851,77.90526898,77.89843005,77.97225585,78.1579356,78.33898616,78.64565988,78.8298748,79.12193166,79.51924804,80.0232258,80.224248,80.32149871,80.42542133,80.62239617,81.04540508,81.55763665,82.33521031,82.90263069,83.38055943,83.48511082,83.66835249,84.03531824,84.89704899,85.34354144,86.14546588,86.70838253,87.18126646,87.49968431,87.84364665,88.71045308,89.9831479,91.76824477,92.24710257,92.38966393,92.35003636,92.16102044,92.02542524,91.77563268,91.65361214,91.52967482,91.43177847,91.56789835,91.70006192,91.88235001,92.40955794,93.11459332,93.81295986,94.29677352,94.48128918,94.60916973,94.66630231,94.64082654,94.74231143,95.67094195,96.31638136,96.6648509,96.79758184,96.91527525,97.12976349,97.40154863,98.00904998,98.39855041,98.76137687,99.22470428,100,100.7557629,101.5653899,102.3499949,103.0272115,103.434332,103.6024128,103.6019282,103.5323441,103.4535873
동작구,70.48412766,69.9907055,69.52939364,69.29035456,69.24593355,69.892213,70.33233898,70.64165129,70.22393587,69.99119583,70.36593234,70.91005268,71.01770522,70.95254789,71.2772637,71.55914703,71.95065916,72.0702295,72.14917939,72.21981464,72.29864392,72.44907301,72.66418434,72.93216308,73.0161072,73.06829198,73.13031885,73.26878563,73.50170792,73.89961359,74.23905684,74.69831127,75.09446292,75.40040775,75.77748228,76.09699447,76.76042805,77.3447223,77.53032272,77.63197288,77.655719,77.72907847,77.88399869,78.06558142,78.30204586,78.67386638,78.95999094,79.41207397,79.90259793,80.00569379,80.04330826,80.17945937,80.37801138,80.67851021,81.05201308,81.62362057,81.96590071,82.80743547,82.80293356,82.93282592,83.58355893,84.07213368,84.97430909,85.74629683,86.46728053,87.17208472,88.01402004,88.51588645,89.17594854,90.24341228,92.56694847,92.93114273,92.79788098,92.59025915,92.33354165,91.9829438,91.528606,91.00830291,90.72381066,90.63090569,90.7823074,90.88923535,91.02465036,91.5178642,92.32044202,93.68936353,94.28022174,94.42237906,94.56541079,94.5668132,94.51217952,94.61036413,95.44172982,95.82038952,95.98298548,96.06269187,96.12729443,96.25142094,96.5810704,97.11989521,97.70408267,98.1824377,98.72334088,100,100.9395841,101.8301643,102.8534207,103.7626413,104.4303351,104.8459514,104.88339,104.8373747,104.732746
관악구,74.7395794,74.31145503,73.84345898,73.58665729,73.5265939,73.93412486,74.35429374,74.30398633,74.17985608,74.02045686,74.11163212,75.02733418,75.36515921,75.39251686,75.56893338,75.7705334,75.97380288,75.8487842,75.74546327,75.66370551,75.59620107,75.65926459,75.77029228,75.92258181,75.97000776,75.95542674,76.11619416,76.1708471,76.28649288,76.62423277,77.09836467,77.48274419,77.87874779,78.22766891,78.70047116,79.30877428,79.89525061,80.16228688,80.25212382,80.35695964,80.4237725,80.60335531,80.81232732,81.16475771,81.51463095,81.86921915,82.12836912,82.62186434,83.25385421,83.45392972,83.59878979,83.73015006,83.90738451,84.39014037,84.92806706,85.66924309,86.05402984,86.48026589,86.60416725,86.75814154,87.02215168,87.16861529,87.44853642,87.86303454,88.12639978,88.27246416,88.67094438,89.16944054,89.82996248,90.32242331,91.39494183,91.80532208,91.84300601,91.79698011,91.53767975,91.39155477,91.22470995,91.00892949,90.88962594,90.81836254,90.76656158,90.82509436,90.93058027,91.18395613,91.66317498,92.22529579,92.5987442,92.68315876,92.848161,93.13007364,93.2093581,93.46244376,94.4909614,95.15346349,95.66751564,95.83986125,96.06313528,96.53197676,97.01425488,97.93857341,98.48125637,98.85620363,99.18902143,100,100.7743579,101.7507534,102.5425523,103.2276768,103.4204659,103.4322507,103.448584,103.4011386,103.3440919
서초구,74.87160075,74.39006453,73.7873772,73.56295698,73.58107807,73.59303165,73.69735442,73.54162561,72.74518841,72.22757075,72.23523407,72.42201393,72.36803178,72.34456366,72.52063044,72.74683176,72.96099586,73.01845502,72.97366627,72.97666772,73.0636236,73.17334487,73.5226392,73.79561054,73.88727992,73.89842626,73.93574569,74.25413728,74.8858597,75.65379052,76.16621033,76.82082868,77.22404856,77.7036436,78.34120816,78.84557459,79.22460089,79.57486992,79.73883718,79.71139571,79.65671753,79.73702329,79.99819851,80.60833311,81.00044855,81.32361362,81.60942852,82.40913689,82.77225082,82.66298355,82.57457076,82.60488786,82.80209527,83.1070756,83.44881381,84.51459525,84.92026546,85.14731359,84.97168294,85.02113673,85.36344809,86.6139099,88.58786401,90.78087427,91.2503717,91.32885124,91.21803016,91.09368128,91.0922284,91.64865472,93.88517557,94.37439898,94.2104861,93.92357425,93.49642061,92.83989937,92.366458,91.84749734,91.60812622,91.57228924,91.7427714,91.98492921,92.23470048,92.77014984,93.56931339,95.43761704,95.85258191,95.67973226,95.42398623,94.52966816,93.68906803,93.72974932,94.61112784,94.92251258,94.98507139,95.01492514,95.07953956,95.4777977,95.97562361,96.63377566,97.17460996,97.67560027,98.35537486,100,100.8953093,101.8958403,103.0412063,104.1904937,105.1721666,105.7386843,105.832631,105.8277884,105.8602875
강남구,68.57952345,67.35156023,66.50504494,66.19689063,66.31260866,66.86330887,67.48463973,67.10916259,66.59699998,66.17808648,66.53373926,66.74415006,66.73109909,66.62839474,66.8284384,67.33815335,67.90239657,67.81891536,67.79386358,67.77927499,67.87645509,68.21961116,68.83072712,69.08226893,69.05646601,68.96627084,69.22484308,69.76919459,70.63133813,71.29798308,71.89045089,72.66822459,73.4084073,74.07927338,74.60020065,74.95623749,75.42356806,75.68603441,75.46354088,75.28616504,75.25231104,75.50430788,76.04203947,76.8700336,77.50647315,78.09295773,78.81780176,80.05107408,80.40065931,80.26027897,80.068091,80.10990514,80.41053967,80.64107977,81.08577035,82.40915471,82.65973954,83.35432556,83.20956966,83.49975526,84.11300693,85.54134106,88.70217752,90.87543848,91.76277436,91.94901787,91.77863869,91.35423015,91.06412284,91.78866759,93.86590586,94.30364096,94.11887825,93.61149614,92.5500558,91.55452404,90.74466073,90.46210594,90.41368171,90.43190891,90.60267312,90.82674411,91.00541464,91.97891428,92.95583296,95.71192286,96.27992435,96.10049012,95.77937003,94.8882356,94.01946265,94.08319445,94.97487829,95.31807763,95.46101756,95.48686841,95.52531992,95.80418654,96.25783905,96.83426161,97.37304781,97.96520632,98.67244416,100,100.9483942,101.9814865,103.3239216,104.5212525,105.357683,105.8328896,105.8946096,105.8499496,105.8635688
송파구,68.00534225,67.65341652,67.51741216,67.51275887,67.80574183,68.13998366,68.50093027,68.14405583,67.6896372,67.49827271,67.92649363,68.95984242,69.09086171,69.29225245,69.41356933,69.62726926,69.95400441,70.02971232,69.94020642,69.89268108,69.9332026,70.00697482,70.27069892,70.61474085,70.58141907,70.54431755,70.67015471,70.8416464,71.15076532,71.64612811,71.9739218,72.38015465,72.6538979,72.96313771,73.24709052,73.7213536,73.99645081,74.28223318,74.26447324,74.23796748,74.18685478,74.22184688,74.32768249,74.56209068,74.74013779,74.87026889,75.0711446,75.52513024,75.94996034,75.87990474,75.79279679,75.83256808,75.99499642,76.22667729,76.53006437,77.79831381,78.08852487,78.87624241,78.99294492,79.94792527,80.61431185,82.4973548,85.83052387,88.00033597,89.07593965,89.26177427,89.04228598,88.68036839,88.47503079,89.18452557,91.31119517,91.79251038,91.54462181,91.08067866,90.34791043,89.895719,89.39820665,89.13838172,89.03400728,89.00538572,89.14980686,89.30607087,89.45202567,90.37530951,91.39766577,93.90079389,94.43919348,94.2563853,93.94580304,93.33327113,92.83143038,93.15351477,94.50073094,94.81995632,94.90911122,94.94311252,95.00538247,95.26253332,95.86611482,96.73102571,97.35147672,97.93059521,98.62721017,100,100.9365158,102.095035,103.2439748,104.4072564,105.2651017,105.5882229,105.6506117,105.5611951,105.5466779
강동구,68.63325218,68.47680804,68.1221671,68.02610681,68.19753229,68.30402718,68.65683454,68.48048406,68.10998748,67.85406781,67.91736356,68.37079127,68.32372813,68.22015009,68.22404162,68.32210709,68.5201062,68.48743239,68.31325399,68.30497034,68.39544446,68.85086513,69.61604464,70.26092516,70.3977523,70.0143754,70.11533556,70.57804131,71.33250321,72.65508194,73.55243936,74.33743171,74.58565348,75.11108005,75.60368186,76.20592734,76.73134353,76.71497023,76.45929655,76.29056402,76.18114011,76.26880007,76.54690923,76.68591343,76.96874714,77.42352837,77.94164822,78.93680518,79.35068405,79.28448836,79.17279652,79.37524412,79.43415235,79.48956218,80.05471377,81.63756415,81.80956559,82.42677575,82.27096728,82.58664789,82.84779942,83.84565348,85.42595616,88.26692513,89.28841097,89.5589727,89.50583282,89.74654444,89.90071033,90.52341654,93.5046881,94.16206821,94.23635419,94.0525398,93.63603761,92.9006153,92.07800987,91.14624879,90.25547449,89.94930458,89.82608046,89.91662398,90.07850275,90.81065243,91.63747464,94.08545578,94.65675983,94.7029929,94.7698598,94.72924476,94.53788213,94.51381552,95.75894051,96.01478695,96.20080099,96.23927136,96.28675197,96.49528416,96.98518175,97.61433099,98.02628485,98.39972938,98.84688578,100,100.7463315,101.5480934,102.5494592,103.4114785,104.1174488,104.3867566,104.3673447,104.2576497,104.196296
부산광역시,81.37476917,81.10543201,80.83968877,80.64660223,80.51750187,80.52919014,80.58946113,80.55281238,80.40703718,80.31781407,80.29499452,80.42657409,80.53576733,80.61169785,80.68973288,80.79403605,80.89594304,80.96620021,81.02220055,81.08035101,81.18258071,81.25977572,81.41668811,81.61789314,81.7980777,81.971292,82.06962761,82.24186925,82.58424735,83.01778942,83.35732534,83.79013355,84.07317199,84.27717051,84.59830192,85.04361337,85.61740737,85.90026559,85.9499155,86.02206674,86.08445314,86.23234491,86.36010586,86.55420561,86.78897391,87.17099116,87.57667262,88.27810092,89.03133514,89.48754186,89.75748244,89.94987393,90.10590675,90.35973777,90.71453261,91.07621886,91.32806062,91.51666449,91.52240584,91.48698849,91.42246187,91.30532714,91.13891595,90.94209465,90.74616885,90.4865646,90.22882887,89.92393464,89.63757481,89.21016038,88.91310178,88.68595723,88.39232574,88.04204525,87.7455119,87.51074726,87.22839867,86.84969299,86.5098223,86.1760811,85.8700772,85.62095689,85.37344431,85.15978446,85.16018188,85.63169795,85.80182095,85.85670687,85.85305591,85.7647376,85.70632004,85.7407682,86.39478839,86.90954955,87.57080724,88.11536376,89.6962068,92.40778859,94.1858278,95.4533175,96.26676833,96.97030348,97.96642741,100,101.0856155,102.2811406,103.3246328,104.5178031,105.3679717,105.629496,105.6997186,105.705208,105.7273862
중구,94.58782505,94.59891091,94.43878341,94.20948519,94.19697843,94.13197265,94.15719651,94.11413299,94.05018192,94.36481649,94.41638048,94.52501209,94.68171556,94.84077509,94.89884698,94.97222488,95.09137252,95.12696472,95.26757179,95.2147115,95.07577669,95.25648004,95.52082884,95.75902568,95.91356996,96.01031963,96.08141561,96.25661916,96.44981534,96.84545205,97.27384852,97.47583822,97.65828342,97.82585114,98.20910866,98.54751912,98.78643194,98.73677946,98.74726959,98.57434366,98.57930839,98.62225826,98.68693699,98.75751297,98.98817702,99.05565727,99.45982614,99.89629937,100.6753487,101.1221722,101.3806907,101.6465334,101.8811356,102.3098656,102.7337639,103.1293957,103.5190053,103.9883794,104.0960449,104.1163172,104.10175,104.10175,103.9869317,103.8889145,103.8337953,103.7032783,103.4358317,103.0798123,102.7959147,102.4272608,102.1927231,102.0008318,101.7438711,101.4769567,101.1820551,100.9049756,100.622299,100.2754112,100.1773485,100.0011246,100.0045395,99.65026611,99.28090146,99.13779932,99.14552626,99.14766366,99.18961353,99.38622673,99.48935511,99.19080688,99.14991517,98.84585244,98.70808998,98.38073176,98.01357326,97.76522154,97.64145799,97.80898457,98.37416786,98.24008811,98.42028917,98.50141105,98.89959207,100,100.6280769,101.2293513,101.4721374,101.7129362,101.9801918,101.9967366,101.9118574,101.8329354,101.7306971
